MS	x	y	z	vx	vy	vz	ax	ay	az	
20390	0.00120314	0.0311455	0.667654	0.000994267	0.00126357	7.78217e-11	-0.227779	0.679838	0.235823	
20511	0.00977723	0.0382341	0.670022	-0.000143628	0.00158448	6.38883e-11	-0.273225	0.680443	0.236623	
20600	0.0147652	0.0376124	0.666338	0.00147647	0.00107425	7.81093e-11	-0.278515	0.679863	0.236695	
20720	0.0162762	0.038191	0.667622	0.0013157	0.000957271	7.82068e-11	-0.277735	0.679102	0.20053	
20750	0.0162762	0.038191	0.667622	0.00302333	0.000127873	4.68295e-11	-0.277299	0.679555	0.173442	
20810	0.0109938	0.0348685	0.671717	0.00613092	0.00204256	8.18999e-11	-0.294857	0.681165	0.21	
21020	0.0128815	0.0380545	0.66429	-0.000944387	-0.00087575	7.66926e-11	-0.280174	0.680295	0.159776	
21050	0.0128815	0.0380545	0.66429	0.00132955	0.00110983	3.83361e-11	-0.276296	0.678805	0.159734	
21170	0.00360193	0.0426083	0.660904	0.00323076	0.00241921	2.87564e-11	-0.277341	0.678938	0.159758	
21200	0.00360193	0.0426083	0.660904	0.00310377	0.00232409	2.31732e-11	-0.269145	0.679663	0.19311	
21230	0.00360193	0.0426083	0.660904	0.00298177	0.00223274	6.96572e-11	-0.277773	0.680309	0.16585	
21290	0.0248902	0.0265157	0.666596	0.00285024	0.00213425	6.21857e-11	-0.276721	0.680427	0.159451	
21350	0.0287561	0.0264688	0.667135	0.00185567	0.00206022	6.22606e-11	-0.277229	0.679762	0.159642	
21590	0.0304912	0.0244523	0.666503	-0.00171736	0.000822693	7.19857e-11	-0.273692	0.679023	0.159968	
21680	0.0272322	0.0240159	0.670724	0.0017742	0.00211384	5.0741e-11	-0.309998	0.679029	0.169137	
21710	0.0272322	0.0240159	0.670724	0.00257153	0.00185409	1.30635e-10	-0.270689	0.679836	0.155518	
21891	0.0205138	0.021963	0.670657	0.000419386	-0.00227791	1.10373e-10	-0.277717	0.678917	0.175195	
22130	0.0261185	0.0274684	0.66873	-0.00151446	-0.00639305	2.54302e-10	-0.214395	0.682323	0.313953	
22160	0.0261185	0.0274684	0.66873	0.000273674	-0.00247786	9.41013e-11	-0.271004	0.681318	0.313671	
22310	0.034711	0.025292	0.669608	0.00305755	0.000492027	1.31754e-10	-0.261024	0.681653	0.3137	
22340	0.034711	0.025292	0.669608	0.00149592	-0.00816037	7.52788e-11	-0.271827	0.680352	0.313662	
22370	0.034711	0.025292	0.669608	0.00144434	-0.00787901	5.37604e-11	-0.276751	0.681175	0.298669	
22641	0.0294788	0.0260071	0.669549	0.00181807	0.00179325	1.16161e-10	-0.277494	0.679895	0.242002	
22940	0.0333895	0.0268583	0.667649	0.00171426	0.00162783	8.10511e-11	-0.277036	0.679392	0.158924	
23060	0.0280966	0.0277642	0.666824	0.00374819	0.00323741	1.50045e-10	-0.252749	0.682502	0.312593	
23120	0.0218422	0.0226399	0.671202	0.00345932	0.00298786	8.9395e-11	-0.276482	0.680604	0.229218	
23150	0.0218422	0.0226399	0.671202	0.00335683	0.00289933	3.47404e-11	-0.289835	0.679076	0.231603	
23240	0.0132192	0.0313844	0.662268	0.00117564	0.00144362	6.85454e-11	-0.277038	0.67454	0.228485	
23270	0.0132192	0.0313844	0.662268	-0.000441091	0.000895552	1.60939e-10	-0.276705	0.67901	0.243846	
23420	0.0118475	0.0345386	0.664364	-0.000373843	0.000759019	6.85524e-11	-0.277991	0.68076	0.175775	
23660	0.00747325	0.036386	0.663652	0.0033557	0.00116719	4.28129e-11	-0.274752	0.680727	0.23785	
23690	0.00747325	0.036386	0.663652	0.00141262	0.000933901	1.48786e-10	-0.275943	0.680696	0.236168	
23720	0.00747325	0.036386	0.663652	-0.000764531	-0.00811854	1.27958e-10	-0.278	0.680297	0.236958	
23750	0.00747325	0.036386	0.663652	-0.000730807	-0.00776044	6.51523e-11	-0.308768	0.679456	0.167057	
23810	0.00327844	0.0350215	0.669857	-0.00326139	-0.0185531	5.78573e-11	-0.270097	0.680064	0.175325	
23870	0.00616694	0.0333534	0.667962	-0.00256587	-0.00934399	1.26169e-10	-0.275815	0.68126	0.323509	
23900	0.00616694	0.0333534	0.667962	-0.00255304	-0.00929727	2.43509e-10	-0.27642	0.681259	0.324678	
24050	0.00897442	0.0388528	0.664841	-0.00139103	-0.00492797	1.38275e-11	-0.280198	0.681322	0.230459	
24200	0.00734613	0.0369549	0.664884	0.00449682	-0.00030867	1.39781e-10	-0.276817	0.679655	0.232968	
24350	0.0141561	0.0377006	0.667447	-0.00425627	-0.00436014	1.22496e-10	-0.276731	0.679431	0.194437	
24410	0.027878	0.0264284	0.668577	-0.00245908	-0.00151853	5.17122e-11	-0.276762	0.678713	0.172374	
24440	0.027878	0.0264284	0.668577	0.000700593	0.000463482	6.45189e-11	-0.279359	0.680307	0.215063	
24500	0.0225215	0.0257345	0.667955	0.00249929	-0.00486853	1.04513e-10	-0.276788	0.679829	0.158354	
24590	0.00165745	0.0342093	0.663499	0.00234162	-0.0045614	8.62871e-11	-0.265614	0.679668	0.159791	
24740	-0.0100201	0.0345339	0.656576	0.000858645	-0.00130674	8.11683e-11	-0.363061	0.678272	0.159154	
25040	0.00266582	0.0365833	0.710433	0.00365775	0.00222993	7.17917e-11	-0.2777	0.679419	0.159537	
25190	0.00622877	0.0309172	0.690253	0.00211646	0.00126124	3.53225e-11	-0.262162	0.680336	0.168202	
25400	0.00338054	0.0284601	0.688953	0.00410939	0.00316388	8.96144e-11	-0.27419	0.68087	0.248929	
25490	0.0037406	0.0297586	0.687828	0.00381174	0.00293472	1.09502e-10	-0.278452	0.680841	0.304172	
25521	0.0037406	0.0297586	0.687828	0.00320525	0.00262733	2.54834e-11	-0.27736	0.679258	0.141575	
25730	-0.00844043	0.0258737	0.672858	-0.000317002	-0.00939667	3.53354e-11	-0.277426	0.680042	0.235569	
26240	-0.009954	0.0257335	0.673252	-0.000210755	0.00140763	7.28361e-11	-0.277129	0.681291	0.220715	
26300	-0.00293969	0.0211917	0.685756	-0.000200451	0.00133881	1.2863e-10	-0.28943	0.679945	0.238204	
26480	-0.00849898	0.0298868	0.670527	0.00290456	0.00189423	1.77518e-10	-0.277326	0.680611	0.23669	
26570	-0.00467419	0.0266222	0.672435	-0.00120861	0.00113889	9.29934e-11	-0.276647	0.681016	0.309978	
26630	-0.0095939	0.0247376	0.673428	0.000733801	0.00151517	3.31569e-11	-0.276209	0.679859	0.221046	
26811	0.000538671	0.0235147	0.687654	0.01388	0.0412856	0.040723	1.08464e+07	-3.9095e+06	9.0431e+06	
27111	-0.0193784	0.032274	0.673679	0.00306037	0.00263727	1.3837e-10	-0.273383	0.679778	0.230617	
27140	-0.0193784	0.032274	0.673679	0.00302984	0.00261097	1.89259e-10	-0.274755	0.680393	0.24264	
27290	-0.0115167	0.0360629	0.671512	0.00328392	0.00226339	1.41931e-10	-0.277136	0.680182	0.236551	
27440	-0.0201579	0.0332858	0.680633	-0.000365774	-0.00729378	0.0106233	-6.15541e+06	-2.00544e+06	2.36717e+06	
27590	-0.0147955	0.0365881	0.679024	0.00220948	0.00183538	5.35959e-11	-0.277435	0.681335	0.223316	
27830	-0.0193949	0.0340676	0.672394	0.00143543	0.00216594	1.23773e-10	-0.276617	0.679857	0.242692	
27860	-0.0193949	0.0340676	0.672394	0.00234112	0.00243884	5.49774e-11	-0.277761	0.680496	0.20362	
27950	-0.0253778	0.0394764	0.718519	0.00103455	0.0014725	7.82547e-11	-0.241917	0.682046	0.237136	
28040	-0.00858391	0.0402567	0.700194	-0.00190076	-0.000275468	3.55007e-11	-0.276346	0.680617	0.236671	
28281	-0.0181025	0.040702	0.701264	-0.000245265	-0.00285483	0.00170184	1.43972e+06	772793	-1.85228e+06	
28310	-0.0181025	0.040702	0.701264	-0.000917595	-0.00160227	9.03535e-05	1.43972e+06	772793	-1.85228e+06	
28640	-0.0106408	0.0409555	0.697584	-0.00891694	-0.0128991	1.23261e-10	-0.273832	0.633382	0.316054	
28880	-0.00202775	0.0438076	0.700445	-0.00686509	-0.00992823	-5.51695e-10	-0.456291	0.269593	-2.04331	
28911	-0.00202775	0.0438076	0.700445	-0.00676238	-0.00978124	-1.31214e-09	-0.694928	0.429863	-2.18691	
28970	0.161076	-0.0359781	0.783235	-0.00627296	-0.00908088	-9.22314e-10	-0.563493	0.429001	-2.19599	
29090	0.0933939	0.0169878	0.710583	-0.00559164	-0.00811489	-7.49283e-10	-0.608619	0.49923	-1.66507	
29390	0.00815328	0.015062	0.539314	0.0278349	0.17671	3.97457e-10	-0.847827	0.888172	1.20441	
29480	0.0426205	-0.0351853	0.364457	-0.107622	0.0782904	1.05607e-09	-1.16691	0.568254	2.51445	
29840	0.148996	-0.0838491	0.166739	-0.00759179	0.121812	-0.332243	2.18502e+07	-7.37332e+06	-1.73562e+07	
29871	0.148996	-0.0838491	0.166739	-0.404651	-0.0168743	2.73559e-10	-0.768373	1.76885	1.82372	
30051	0.266303	-0.102521	0.106448	-0.324545	-0.0462517	-3.89348e-11	-0.997108	0.825167	-0.144203	
30080	0.266303	-0.102521	0.106448	-0.324545	-0.0462517	-1.64391e-10	-0.997108	0.825167	-0.144203	
30140	0.326319	-0.119431	0.11156	-0.296484	-0.0422959	4.41942e-10	-0.621802	1.52698	0.982094	
30170	0.326319	-0.119431	0.11156	-0.28633	-0.04095	3.82558e-11	-0.496905	1.31259	0.425065	
30380	0.716723	-0.165018	0.183383	-0.756825	-0.100424	4.07039e-10	-0.387144	0.753382	1.04369	
30740	1.16906	-0.234716	0.333178	-0.591758	-0.0559461	3.54821e-10	-0.19528	0.633096	2.95684	
30800	1.25935	-0.22513	0.372075	-0.570874	-0.0541133	1.87381e-09	-0.229045	0.576151	2.9743	
31371	1.66867	-0.21943	0.685805	-0.324043	-0.0286908	-6.64603e-10	-0.0777961	-0.896923	-1.84612	
31400	1.66867	-0.21943	0.685805	-0.314539	-0.0278635	-1.03871e-09	0.0846871	-0.566965	-1.92353	
31431	1.66867	-0.21943	0.685805	-0.100107	-0.216225	-3.88601e-10	-0.19597	-1.06049	-1.17758	
31460	1.66867	-0.21943	0.685805	-0.0694679	-0.237829	-3.09068e-10	0.0117836	-0.394	-1.28778	
31730	1.80397	-0.210851	0.943712	-0.052952	-0.181444	-1.15521e-10	0.0393453	0.338227	-0.320891	
31790	1.75417	-0.205089	0.893245	-0.0498646	-0.170894	-3.67186e-10	0.0281998	0.173024	-1.01996	
31820	1.75417	-0.205089	0.893245	-0.0483868	-0.165834	-5.64294e-11	-0.372653	0.0791043	-0.235122	
32091	1.72989	-0.199972	0.947974	-0.0071088	-0.035269	1.48074e-10	-0.209312	0.615195	0.259778	
32780	1.7163	-0.206851	0.980185	-0.000668525	0.00134521	8.88793e-12	-0.195903	0.680944	0.148132	
32900	1.72964	-0.195944	0.995009	-0.00153457	-0.00128942	7.55829e-11	-0.276763	0.680464	0.209952	
33110	1.70916	-0.215323	0.992007	-0.00182223	0.000261565	9.19464e-11	-0.275817	0.595885	0.161309	
33290	1.7219	-0.201755	1.01106	-0.000980336	0.000524118	1.60225e-10	-0.2775	0.680469	0.205416	
33411	1.70322	-0.219413	1.00485	0.000830614	-0.00018223	2.99944e-11	-0.283982	0.677193	0.166636	
33800	1.70794	-0.216069	0.993595	-0.00754029	-0.000746046	7.52642e-11	-0.277831	0.680349	0.167254	
34100	1.71029	-0.235732	0.994896	0.00067831	0.00150883	7.31159e-11	-0.230463	0.675552	0.221563	
34280	1.71733	-0.191728	1.00057	-0.00396167	0.000111896	2.40146e-11	-0.211458	0.679944	0.160097	
34310	1.71733	-0.191728	1.00057	-0.00240418	1.33084e-05	1.70581e-10	-0.209772	0.681154	0.227441	
34340	1.71733	-0.191728	1.00057	-0.00419605	-0.000900435	1.25904e-10	-0.289656	0.680175	0.233155	
34401	1.7098	-0.211222	1.00089	-0.00269032	-0.000902985	6.64336e-11	-0.203364	0.682355	0.276807	
34430	1.7098	-0.211222	1.00089	-0.00179189	0.000355343	8.76727e-11	-0.289581	0.679106	0.243535	
34611	1.71972	-0.197384	0.993656	0.000230622	-0.000643636	2.13142e-10	-0.277819	0.680239	0.236825	
34701	1.71141	-0.213839	0.990643	-0.00133476	-0.000618995	8.70114e-11	-0.278402	0.679075	0.161132	
34790	1.7141	-0.22535	0.98774	0.00704531	0.00200432	1.42603e-11	-0.278009	0.679857	0.237672	
35061	1.70983	-0.195525	0.990372	-0.000259792	-0.00321209	-5.18123e-10	-0.728643	-0.258469	-0.639659	
35090	1.70983	-0.195525	0.990372	-0.000249495	-0.00308509	-5.20208e-10	0.657148	0.665896	-2.47718	
35150	1.73382	-0.211406	0.999958	-0.00023371	-0.00289057	-5.3614e-10	-0.0329324	-0.359031	-2.23392	
35270	1.73719	-0.188884	1.01338	-0.000208277	-0.0025763	-1.61391e-10	-0.224161	-0.527923	-1.07594	
35810	1.48086	-0.215606	0.745292	0.0473577	-0.0244877	1.913e-10	-1.26094	-0.716889	2.12556	
35990	1.22623	-0.224479	0.611103	0.0227577	-0.0673398	3.65481e-10	-0.0386781	1.00342	1.74038	
36050	1.07422	-0.227169	0.617848	0.0212815	-0.0631463	1.88827e-10	-0.336488	2.10469	0.78678	
36380	0.656393	-0.299846	0.536979	0.542901	-0.0207681	-2.3861e-10	-1.21782	1.58375	-0.99421	
36470	0.600227	-0.374287	0.544554	0.50173	-0.0193836	4.50858e-11	-0.751479	2.30191	0.300572	
36500	0.600227	-0.374287	0.544554	0.494285	-0.0190113	6.06099e-10	-0.880166	2.36042	0.878405	
36740	0.335183	-0.411549	0.478312	0.224174	-0.0839571	4.92062e-10	-1.94195	1.57054	0.863266	
37100	0.347423	-0.514323	0.563877	-0.0547027	-0.0939393	-9.68723e-11	0.388761	0.833689	-0.358786	
37310	0.365516	-0.513334	0.582134	-0.0363348	-0.00436599	-8.49293e-11	-0.914899	0.479413	-0.188732	
37370	0.323567	-0.563054	0.578253	-0.0262849	0.00544212	4.31227e-11	-0.916237	0.153729	0.0653374	
37430	0.361026	-0.558724	0.581849	-0.0133466	0.00736685	-3.35206e-11	-0.545137	0.848844	-0.12415	
37460	0.361026	-0.558724	0.581849	-0.0122235	0.00609202	3.62097e-11	-0.272243	1.08224	0.172427	
37670	0.407532	-0.536564	0.581081	-0.0167188	0.0117857	2.65187e-10	-0.714972	0.512983	0.353583	
37850	0.398551	-0.548929	0.596842	-0.00748046	0.0114556	4.83387e-11	-1.06371	0.0814138	0.537097	
38270	0.473678	-0.57678	0.645348	-0.0181035	-0.0415085	2.65653e-10	-0.498193	1.03872	1.77102	
38390	0.516926	-0.590885	0.672017	-0.032483	-0.0740777	5.85649e-10	-0.233813	0.711901	1.02745	
38841	0.371987	-0.495923	0.732733	-0.0326986	-0.0653113	2.17645e-10	-0.115675	0.696517	0.290193	
38870	0.371987	-0.495923	0.732733	-0.0312544	-0.0624216	-9.18508e-11	0.302144	0.71217	-1.02056	
39110	0.443557	-0.493932	0.729507	0.0643399	0.0580073	0.00167052	1.27245e+06	1.47828e+06	163007	
39170	0.465831	-0.505296	0.750718	-0.0243264	-0.0485434	-3.48665e-10	-1.57469	0.0736144	-0.830155	
39200	0.465831	-0.505296	0.750718	-0.0232547	-0.0463992	-8.85256e-11	-1.75713	0.590676	-0.42155	
39320	0.416937	-0.511941	0.754014	-0.0209332	-0.0418058	5.92725e-12	-0.632549	0.619072	0.00823229	
39350	0.416937	-0.511941	0.754014	-0.0199151	-0.0397782	1.17849e-10	-0.643586	0.743461	0.561186	
39410	0.451194	-0.512629	0.758095	-0.0182873	-0.0365443	1.33918e-11	-0.645552	0.756866	0.0892788	
39530	0.468732	-0.516576	0.76158	-0.0166256	-0.0331985	1.92222e-10	-1.3928	-0.318129	0.320371	
39560	0.468732	-0.516576	0.76158	-0.0166256	-0.0331985	4.80556e-10	-1.3928	-0.318129	0.320371	
39590	0.468732	-0.516576	0.76158	-0.0166256	-0.0331985	7.6889e-10	-1.3928	-0.318129	0.320371	
39621	0.468732	-0.516576	0.76158	-0.0166256	-0.0331985	1.06683e-09	-1.3928	-0.318129	0.320371	
39650	0.468732	-0.516576	0.76158	-0.0166256	-0.0331985	1.34556e-09	-1.3928	-0.318129	0.320371	
39950	0.431429	-0.524794	0.767941	-0.0109074	-0.021869	5.35109e-10	-0.296218	-0.265413	0.891848	
40250	0.47589	-0.524565	0.788647	-0.00807427	-0.0161022	-6.5553e-11	-0.675535	-0.0816256	-0.312157	
40341	0.431019	-0.490343	0.760533	-0.00737766	-0.0147095	9.41172e-11	-0.550786	0.487234	0.313724	
40910	0.471343	-0.652038	0.846332	-0.00494836	-0.0252909	7.485e-11	-0.262715	0.675256	0.226818	
41271	0.492625	-0.718001	0.883275	0.000625941	-0.0288758	3.82832e-11	-0.277425	0.680102	0.159513	
41300	0.492625	-0.718001	0.883275	0.0006166	-0.0284449	6.70579e-11	-0.277773	0.67993	0.159662	
41720	0.498228	-0.779438	0.942891	0.00391664	-0.0304511	1.20442e-10	-0.261749	0.680361	0.174554	
42440	0.502681	-0.801967	0.976918	-0.00130247	-0.0325287	3.6643e-11	-0.278425	0.680232	0.203572	
42590	0.487324	-0.790128	0.981902	0.00158902	-0.0303613	1.93663e-10	-0.276921	0.680766	0.23909	
42710	0.487556	-0.792265	0.985697	-0.00234332	-0.0321188	1.06853e-10	-0.250901	0.681234	0.237452	
42890	0.501767	-0.809076	1.00518	0.000726087	-0.0306961	4.25447e-11	-0.280171	0.699974	0.23636	
42950	0.502255	-0.809405	1.00526	-0.00229375	-0.0321998	7.11263e-11	-0.205034	0.682412	0.237088	
43040	0.497421	-0.808431	1.00779	0.001631	-0.0325757	1.30217e-10	-0.276798	0.680655	0.31004	
