MS	x	y	z	vx	vy	vz	ax	ay	az	
23145	1.14715	0.503487	0.375347	-0.0391402	0.393539	2.64897e-11	-0.419905	0.382637	0.220748	
23445	1.18986	0.617581	0.365011	-0.0864062	0.512248	1.45693e-10	-0.519679	0.397765	0.539604	
23505	1.19127	0.658664	0.367951	-0.0908953	0.541644	3.45548e-11	-0.459774	0.6126	0.230365	
23534	1.19127	0.658664	0.367951	-0.107061	0.539487	3.66753e-11	-0.531472	0.381451	0.407503	
23835	1.24698	0.83298	0.36176	-0.111103	0.605	5.01013e-11	-0.486595	0.458255	0.238578	
24255	1.31932	1.09512	0.357046	-0.111907	0.609471	6.79791e-11	-0.436493	0.530635	0.151065	
24675	1.39693	1.31514	0.367808	-0.116085	0.603144	3.0223e-11	-0.432412	0.428269	0.251858	
24915	1.48373	1.48407	0.366685	-0.0903974	0.550988	5.84775e-11	-0.469162	0.429675	0.243656	
24945	1.48373	1.48407	0.366685	-0.071618	0.537924	-3.03192e-11	-0.435705	0.561379	-0.0721886	
25574	1.62558	1.63279	0.367694	-0.633469	0.0219783	-0.00188579	1.02799e+07	3.85196e+06	593540	
25724	1.58448	1.82311	0.336308	-0.0158853	0.397741	1.41647e-10	-0.340273	0.634627	0.205285	
25905	1.5988	1.89918	0.328125	0.0159793	0.350746	1.6841e-10	-0.460131	0.41591	0.31187	
26054	1.61622	1.9624	0.318539	0.0196696	0.300221	4.4183e-11	-0.358984	0.541875	0.147277	
26175	1.61888	1.99505	0.322701	0.0388851	0.298438	8.20982e-11	-0.296748	0.402979	0.304067	
26355	1.59019	2.06982	0.292361	0.0890243	0.245009	1.49515e-10	-0.330922	0.479229	0.262307	
26415	1.56745	2.08515	0.289364	0.0911056	0.246923	6.84715e-11	-0.232711	0.589146	0.380397	
26445	1.56745	2.08515	0.289364	0.0931021	0.232296	4.09644e-11	-0.210924	0.703383	0.22758	
26594	1.54835	2.14603	0.285568	0.144346	0.177391	2.13073e-10	-0.122235	0.555373	0.443902	
26715	1.52462	2.16847	0.281549	0.22627	0.13188	1.3269e-10	-0.292201	0.774464	0.192305	
27135	1.41845	2.22751	0.258629	0.331159	0.052335	2.46931e-10	-0.248542	0.672984	0.51444	
27824	1.16929	2.30601	0.245636	0.234862	0.0662884	1.51247e-10	-0.148025	0.700142	0.265345	
27974	1.15951	2.32231	0.239287	0.133398	0.0452237	5.45949e-11	-0.166364	0.487159	0.139987	
28005	1.15951	2.32231	0.239287	0.109211	0.0438624	3.49015e-11	-0.149573	0.495551	0.232676	
28065	1.14408	2.32752	0.233543	0.0772581	0.0382407	1.35485e-10	-0.186551	0.536651	0.237692	
28094	1.14408	2.32752	0.233543	0.0729889	0.0309278	1.10696e-11	-0.106678	0.586865	0.184493	
28215	1.10245	2.33261	0.21094	0.0331786	0.0203765	2.28112e-10	-0.0842454	0.474945	0.304149	
28364	1.08272	2.33663	0.213855	-0.00476914	0.0132667	7.81144e-11	-0.0514094	0.516631	0.289313	
28425	1.08672	2.33681	0.214562	0.0154496	-0.000978397	2.8467e-10	-0.0972584	0.464258	0.395375	
28605	1.07999	2.3457	0.222307	-0.00315892	-0.0098747	1.5695e-11	-0.111401	0.419432	0.174389	
29354	1.09735	2.32933	0.225282	-0.00112408	-0.00608206	1.44045e-10	-0.162019	0.297673	0.342963	
30225	1.24558	2.26862	0.251702	-0.291117	-0.0690295	5.42689e-11	-0.112134	0.292816	0.452241	
30434	1.29875	2.23648	0.256969	-0.335774	-0.0724434	6.78094e-11	-0.218274	0.266467	0.161451	
