MS	x	y	z	vx	vy	vz	ax	ay	az	
11714	0.103241	0.0056985	0.00645881	-9.27912e-11	-4.19881e-11	4.71943e-11	-0.27992	0.618608	0.314629	
11984	0.103385	0.00564106	0.00646404	-7.25242e-06	2.25411e-05	2.17459e-06	-5023.37	-351.097	-5732.04	
12165	0.103121	0.00556658	0.00639292	-5.10422e-10	-2.14567e-10	1.84426e-10	-0.286089	0.680563	0.245902	
12584	0.10315	0.00552207	0.00637527	-5.62538e-11	-2.4095e-11	3.0805e-11	-0.267722	0.625042	0.342277	
12735	0.103244	0.00556043	0.00645579	-5.18896e-11	-7.36826e-12	2.0945e-11	-0.0818695	0.576551	0.232722	
12885	0.102917	0.00741411	0.00642021	-1.26916e-10	-4.94381e-11	6.5827e-11	-0.183104	0.470059	0.243804	
13245	0.101891	0.00604574	0.00650747	-1.10901e-10	-5.41322e-11	9.02013e-11	-0.257772	0.528101	0.42953	
13694	0.101249	0.00644059	0.00647474	-6.79146e-11	-1.74052e-11	4.27535e-11	-0.145043	0.565955	0.356279	
13754	0.101403	0.00726337	0.00698543	-1.06372e-10	1.78497e-11	6.19168e-11	0.099165	0.590955	0.343982	
13904	0.101843	0.00673455	0.00712746	-8.11713e-11	-6.43951e-11	3.80251e-11	-0.536626	0.676427	0.316876	
13994	0.101058	0.00613636	0.00670062	-1.65932e-11	-7.08531e-12	4.5455e-11	-0.0590443	0.138277	0.378791	
14145	0.101411	0.00682833	0.00634342	-1.10399e-10	-5.91775e-11	3.22748e-11	-0.281798	0.525708	0.153689	
14714	0.0940746	0.00506336	0.00516839	-5.36023e-11	-3.1163e-11	-5.9403e-12	-0.259692	0.446686	-0.0495025	
14894	0.0867972	0.0127933	0.00207244	-1.03376e-10	3.4115e-11	-6.69235e-11	0.126352	0.382874	-0.247865	
15045	0.0712675	0.0578063	-0.0183136	-6.3044e-11	-6.51376e-11	-2.27962e-10	-0.217125	0.210147	-0.759874	
15105	0.06575	0.0851007	-0.0315959	-1.67227e-10	-1.47964e-10	-3.147e-10	-0.352296	0.39816	-0.749286	
15135	0.06575	0.0851007	-0.0315959	-1.7186e-10	-1.27237e-10	-2.14011e-10	-0.530155	0.716084	-0.891714	
15675	0.18054	0.53932	-0.592505	0.144777	0.0354588	-3.0136e-10	-0.457923	0.639645	-2.51133	
16034	0.471813	1.08928	-1.27501	-0.284726	0.749586	8.79761e-11	-0.64086	0.393607	0.366567	
16065	0.471813	1.08928	-1.27501	-0.206057	0.688673	2.88411e-11	-0.75991	0.332866	0.240343	
16515	0.722592	1.73003	-1.82489	-0.045029	0.295455	1.42261e-10	-0.333005	0.590165	1.58068	
16575	0.737057	1.77741	-1.81875	-0.0365272	0.263159	4.32941e-10	-0.377749	0.528415	1.20261	
16605	0.737057	1.77741	-1.81875	-0.0328659	0.261186	1.68902e-10	-0.246077	0.55826	0.804297	
17354	0.75303	1.84064	-1.58887	0.0360138	-0.134354	1.5674e-10	-0.266072	0.513807	0.522466	
17414	0.749437	1.83128	-1.60058	0.0553934	-0.120429	1.58445e-10	-0.227669	0.625277	0.52815	
17834	0.707741	1.75699	-1.63147	0.050941	-0.0677571	1.49533e-10	-0.0778778	0.587597	0.498443	
18074	0.685716	1.71678	-1.62659	0.0342305	-0.0697272	4.17626e-11	-0.313454	0.622526	0.107084	
18315	0.662332	1.69964	-1.62655	0.0345858	-0.0833043	8.55208e-12	-0.313275	0.638875	0.0570139	
18885	0.6178	1.56887	-1.65023	0.0208919	-0.0285096	9.2864e-11	-0.356191	0.606653	0.515911	
18945	0.612068	1.56618	-1.64561	0.00284936	-0.0339302	1.09617e-10	-0.218943	0.599994	0.405989	
18975	0.612068	1.56618	-1.64561	-0.000419484	-0.043524	3.98435e-11	-0.37531	0.658263	0.332029	
19214	0.626338	1.54668	-1.62695	-0.045132	-0.041559	2.34643e-11	-0.353884	0.605176	0.156429	
19605	0.665558	1.49565	-1.60296	-0.0657716	-0.0492984	7.65025e-11	-0.266708	0.601447	0.31876	
19814	0.693018	1.48183	-1.59948	-0.0536161	-0.0125447	2.28499e-11	-0.538642	0.622843	0.126944	
20025	0.730948	1.45463	-1.60035	-0.0698699	-0.0582157	7.44729e-11	-0.250133	0.565503	0.354633	
20115	0.744705	1.44275	-1.5957	-0.0499599	-0.0503694	8.77785e-11	-0.385511	0.592255	0.417993	
20444	0.789383	1.40579	-1.61142	-0.0414931	-0.0153622	6.33213e-11	-0.442615	0.621229	0.191883	
21254	0.895449	1.26034	-1.66435	-0.103023	-0.132838	7.00734e-11	-0.318462	0.441934	0.583945	
21645	0.952296	1.15948	-1.63008	-0.0268251	-0.0493636	7.28247e-11	-0.374968	0.564479	0.485498	
21735	0.9569	1.14806	-1.62322	-0.00237289	-0.0294429	2.25733e-11	-0.276624	0.599969	0.376221	
23234	1.11625	1.2776	-1.50682	-0.104306	0.148254	1.96997e-11	-0.40932	0.614344	0.328328	
24075	1.25257	1.37779	-1.6202	-0.0758361	-0.12917	1.6148e-10	-0.462547	0.638251	0.489334	
24494	1.30991	1.18252	-1.61449	-0.0488552	-0.346393	1.07944e-10	-0.289062	0.630325	0.399794	
25125	1.26767	0.653064	-1.50939	0.0901271	-0.39584	2.86381e-11	-0.177363	0.730817	0.477301	
25484	1.22606	0.38715	-1.50871	0.0450581	-0.280634	6.77889e-11	-0.288906	0.704087	0.188303	
25544	1.21534	0.351011	-1.4964	0.0476544	-0.222075	1.02798e-10	-0.278869	0.738423	0.263585	
25575	1.21534	0.351011	-1.4964	0.0297154	-0.245978	4.96829e-11	-0.323225	0.58257	0.414024	
25634	1.20243	0.315473	-1.50344	0.0256552	-0.229691	6.99623e-11	-0.225389	0.581566	0.333154	
25904	1.18308	0.202047	-1.51273	0.274282	0.0178304	-0.00306041	-1.95926e+06	-3.68331e+06	-343633	
25935	1.18308	0.202047	-1.51273	0.277708	0.0160083	-0.00337998	-1.95926e+06	-3.68331e+06	-343633	
25964	1.18308	0.202047	-1.51273	0.280912	0.0143037	-0.00367894	-1.95926e+06	-3.68331e+06	-343633	
25995	1.18308	0.202047	-1.51273	0.284338	0.0124816	-0.00399852	-1.95926e+06	-3.68331e+06	-343633	
26024	1.18308	0.202047	-1.51273	0.287542	0.010777	-0.00429748	-1.95926e+06	-3.68331e+06	-343633	
26055	1.18308	0.202047	-1.51273	0.290968	0.00895494	-0.00461706	-1.95926e+06	-3.68331e+06	-343633	
26084	1.18308	0.202047	-1.51273	0.294172	0.00725039	-0.00491602	-1.95926e+06	-3.68331e+06	-343633	
26115	1.18308	0.202047	-1.51273	0.297598	0.00542828	-0.0052356	-1.95926e+06	-3.68331e+06	-343633	
26144	1.18308	0.202047	-1.51273	0.300802	0.00372373	-0.00553456	-1.95926e+06	-3.68331e+06	-343633	
29175	1.3365	0.597321	-1.28538	-0.0789011	-0.0212857	1.93617e-11	-0.41772	0.691063	0.21513	
29385	1.43493	0.570858	-1.27494	-0.0497713	-0.0490316	4.18316e-12	-0.547251	0.646197	0.0278877	
29475	1.43925	0.564121	-1.28115	-0.0465004	-0.064732	-9.3758e-12	-0.418868	0.739363	-0.0781317	
29595	1.45809	0.55781	-1.29918	0.0746442	-0.0286713	-0.0313467	2.33187e+06	-2.02599e+06	-5.79556e+06	
29624	1.45809	0.55781	-1.29918	0.0764069	-0.0266425	-0.0363888	2.33187e+06	-2.02599e+06	-5.79556e+06	
29654	1.45809	0.55781	-1.29918	0.0782302	-0.0245438	-0.0416048	2.33187e+06	-2.02599e+06	-5.79556e+06	
29685	1.45809	0.55781	-1.29918	0.0801144	-0.0223752	-0.0469947	2.33187e+06	-2.02599e+06	-5.79556e+06	
29714	1.45809	0.55781	-1.29918	0.081877	-0.0203465	-0.0520368	2.33187e+06	-2.02599e+06	-5.79556e+06	
29745	1.45809	0.55781	-1.29918	0.0837612	-0.0181778	-0.0574267	2.33187e+06	-2.02599e+06	-5.79556e+06	
29775	1.45809	0.55781	-1.29918	0.0855846	-0.0160792	-0.0626427	2.33187e+06	-2.02599e+06	-5.79556e+06	
29805	1.45809	0.55781	-1.29918	0.0873472	-0.0140504	-0.0676848	2.33187e+06	-2.02599e+06	-5.79556e+06	
29835	1.45809	0.55781	-1.29918	0.0892313	-0.0118818	-0.0730747	2.33187e+06	-2.02599e+06	-5.79556e+06	
29865	1.45809	0.55781	-1.29918	0.0910547	-0.0097831	-0.0782907	2.33187e+06	-2.02599e+06	-5.79556e+06	
29895	1.45809	0.55781	-1.29918	0.0928781	-0.00768442	-0.0835067	2.33187e+06	-2.02599e+06	-5.79556e+06	
29925	1.45809	0.55781	-1.29918	0.0947015	-0.00558573	-0.0887227	2.33187e+06	-2.02599e+06	-5.79556e+06	
29955	1.45809	0.55781	-1.29918	0.0965249	-0.00348705	-0.0939387	2.33187e+06	-2.02599e+06	-5.79556e+06	
29985	1.45809	0.55781	-1.29918	0.0983483	-0.00138837	-0.0991547	2.33187e+06	-2.02599e+06	-5.79556e+06	
30015	1.45809	0.55781	-1.29918	0.100172	0.000710315	-0.104371	2.33187e+06	-2.02599e+06	-5.79556e+06	
30044	1.45809	0.55781	-1.29918	0.101934	0.00273904	-0.109413	2.33187e+06	-2.02599e+06	-5.79556e+06	
30074	1.45809	0.55781	-1.29918	0.103758	0.00483773	-0.114629	2.33187e+06	-2.02599e+06	-5.79556e+06	
30105	1.45809	0.55781	-1.29918	0.105642	0.00700637	-0.120019	2.33187e+06	-2.02599e+06	-5.79556e+06	
30134	1.45809	0.55781	-1.29918	0.107404	0.00903509	-0.125061	2.33187e+06	-2.02599e+06	-5.79556e+06	
30164	1.45809	0.55781	-1.29918	0.109228	0.0111338	-0.130277	2.33187e+06	-2.02599e+06	-5.79556e+06	
30195	1.45809	0.55781	-1.29918	0.111112	0.0133024	-0.135667	2.33187e+06	-2.02599e+06	-5.79556e+06	
30224	1.45809	0.55781	-1.29918	0.112875	0.0153311	-0.140709	2.33187e+06	-2.02599e+06	-5.79556e+06	
30254	1.45809	0.55781	-1.29918	0.114698	0.0174298	-0.145925	2.33187e+06	-2.02599e+06	-5.79556e+06	
30285	1.45809	0.55781	-1.29918	0.116521	0.0195285	-0.151141	2.33187e+06	-2.02599e+06	-5.79556e+06	
30315	1.45809	0.55781	-1.29918	0.118406	0.0216971	-0.156531	2.33187e+06	-2.02599e+06	-5.79556e+06	
30345	1.45809	0.55781	-1.29918	0.120229	0.0237958	-0.161747	2.33187e+06	-2.02599e+06	-5.79556e+06	
30375	1.45809	0.55781	-1.29918	0.122052	0.0258945	-0.166963	2.33187e+06	-2.02599e+06	-5.79556e+06	
30405	1.45809	0.55781	-1.29918	0.123876	0.0279932	-0.172179	2.33187e+06	-2.02599e+06	-5.79556e+06	
30435	1.45809	0.55781	-1.29918	0.125699	0.0300919	-0.177395	2.33187e+06	-2.02599e+06	-5.79556e+06	
30464	1.45809	0.55781	-1.29918	0.127462	0.0321206	-0.182437	2.33187e+06	-2.02599e+06	-5.79556e+06	
30495	1.45809	0.55781	-1.29918	0.129346	0.0342892	-0.187827	2.33187e+06	-2.02599e+06	-5.79556e+06	
30524	1.45809	0.55781	-1.29918	0.131109	0.036318	-0.192869	2.33187e+06	-2.02599e+06	-5.79556e+06	
30554	1.45809	0.55781	-1.29918	0.132932	0.0384167	-0.198085	2.33187e+06	-2.02599e+06	-5.79556e+06	
30584	1.45809	0.55781	-1.29918	0.134755	0.0405153	-0.203301	2.33187e+06	-2.02599e+06	-5.79556e+06	
30615	1.45809	0.55781	-1.29918	0.136639	0.042684	-0.208691	2.33187e+06	-2.02599e+06	-5.79556e+06	
30645	1.45809	0.55781	-1.29918	0.138463	0.0447827	-0.213907	2.33187e+06	-2.02599e+06	-5.79556e+06	
30674	1.45809	0.55781	-1.29918	0.140225	0.0468114	-0.218949	2.33187e+06	-2.02599e+06	-5.79556e+06	
30705	1.45809	0.55781	-1.29918	0.14211	0.04898	-0.224339	2.33187e+06	-2.02599e+06	-5.79556e+06	
30735	1.45809	0.55781	-1.29918	0.143933	0.0510787	-0.229555	2.33187e+06	-2.02599e+06	-5.79556e+06	
30765	1.45809	0.55781	-1.29918	0.145756	0.0531774	-0.234771	2.33187e+06	-2.02599e+06	-5.79556e+06	
30795	1.45809	0.55781	-1.29918	0.14758	0.0552761	-0.239987	2.33187e+06	-2.02599e+06	-5.79556e+06	
30825	1.45809	0.55781	-1.29918	0.149403	0.0573748	-0.245203	2.33187e+06	-2.02599e+06	-5.79556e+06	
30854	1.45809	0.55781	-1.29918	0.151166	0.0594035	-0.250245	2.33187e+06	-2.02599e+06	-5.79556e+06	
30884	1.45809	0.55781	-1.29918	0.152989	0.0615022	-0.255461	2.33187e+06	-2.02599e+06	-5.79556e+06	
30915	1.45809	0.55781	-1.29918	0.154873	0.0636708	-0.260851	2.33187e+06	-2.02599e+06	-5.79556e+06	
30945	1.45809	0.55781	-1.29918	0.156697	0.0657695	-0.266067	2.33187e+06	-2.02599e+06	-5.79556e+06	
30974	1.45809	0.55781	-1.29918	0.158459	0.0677982	-0.271109	2.33187e+06	-2.02599e+06	-5.79556e+06	
31005	1.45809	0.55781	-1.29918	0.160344	0.0699669	-0.276499	2.33187e+06	-2.02599e+06	-5.79556e+06	
31035	1.45809	0.55781	-1.29918	0.162106	0.0719956	-0.281541	2.33187e+06	-2.02599e+06	-5.79556e+06	
31065	1.45809	0.55781	-1.29918	0.16399	0.0741642	-0.286931	2.33187e+06	-2.02599e+06	-5.79556e+06	
31095	1.45809	0.55781	-1.29918	0.165814	0.0762629	-0.292147	2.33187e+06	-2.02599e+06	-5.79556e+06	
31125	1.45809	0.55781	-1.29918	0.167637	0.0783616	-0.297363	2.33187e+06	-2.02599e+06	-5.79556e+06	
31155	1.45809	0.55781	-1.29918	0.16946	0.0804603	-0.302579	2.33187e+06	-2.02599e+06	-5.79556e+06	
31185	1.45809	0.55781	-1.29918	0.171284	0.082559	-0.307795	2.33187e+06	-2.02599e+06	-5.79556e+06	
31215	1.45809	0.55781	-1.29918	0.173107	0.0846576	-0.313011	2.33187e+06	-2.02599e+06	-5.79556e+06	
31245	1.45809	0.55781	-1.29918	0.174931	0.0867563	-0.318227	2.33187e+06	-2.02599e+06	-5.79556e+06	
31275	1.45809	0.55781	-1.29918	0.176754	0.088855	-0.323443	2.33187e+06	-2.02599e+06	-5.79556e+06	
31304	1.45809	0.55781	-1.29918	0.178517	0.0908837	-0.328485	2.33187e+06	-2.02599e+06	-5.79556e+06	
31335	1.45809	0.55781	-1.29918	0.18034	0.0929824	-0.333701	2.33187e+06	-2.02599e+06	-5.79556e+06	
31365	1.45809	0.55781	-1.29918	0.182224	0.0951511	-0.339091	2.33187e+06	-2.02599e+06	-5.79556e+06	
31394	1.45809	0.55781	-1.29918	0.183987	0.0971798	-0.344133	2.33187e+06	-2.02599e+06	-5.79556e+06	
31424	1.45809	0.55781	-1.29918	0.18581	0.0992785	-0.349349	2.33187e+06	-2.02599e+06	-5.79556e+06	
31455	1.45809	0.55781	-1.29918	0.187694	0.101447	-0.354739	2.33187e+06	-2.02599e+06	-5.79556e+06	
31485	1.45809	0.55781	-1.29918	0.189518	0.103546	-0.359955	2.33187e+06	-2.02599e+06	-5.79556e+06	
31515	1.45809	0.55781	-1.29918	0.191341	0.105644	-0.365171	2.33187e+06	-2.02599e+06	-5.79556e+06	
31545	1.45809	0.55781	-1.29918	0.193165	0.107743	-0.370387	2.33187e+06	-2.02599e+06	-5.79556e+06	
31575	1.45809	0.55781	-1.29918	0.194927	0.109772	-0.375429	2.33187e+06	-2.02599e+06	-5.79556e+06	
31605	1.45809	0.55781	-1.29918	0.196751	0.111871	-0.380645	2.33187e+06	-2.02599e+06	-5.79556e+06	
31635	1.45809	0.55781	-1.29918	0.198635	0.114039	-0.386035	2.33187e+06	-2.02599e+06	-5.79556e+06	
31664	1.45809	0.55781	-1.29918	0.200397	0.116068	-0.391077	2.33187e+06	-2.02599e+06	-5.79556e+06	
31694	1.45809	0.55781	-1.29918	0.202221	0.118167	-0.396293	2.33187e+06	-2.02599e+06	-5.79556e+06	
31725	1.45809	0.55781	-1.29918	0.204105	0.120335	-0.401683	2.33187e+06	-2.02599e+06	-5.79556e+06	
31755	1.45809	0.55781	-1.29918	0.205928	0.122434	-0.406899	2.33187e+06	-2.02599e+06	-5.79556e+06	
31785	1.45809	0.55781	-1.29918	0.207752	0.124533	-0.412115	2.33187e+06	-2.02599e+06	-5.79556e+06	
31815	1.45809	0.55781	-1.29918	0.209575	0.126631	-0.417331	2.33187e+06	-2.02599e+06	-5.79556e+06	
31845	1.45809	0.55781	-1.29918	0.211398	0.12873	-0.422547	2.33187e+06	-2.02599e+06	-5.79556e+06	
31875	1.45809	0.55781	-1.29918	0.213222	0.130829	-0.427763	2.33187e+06	-2.02599e+06	-5.79556e+06	
31904	1.45809	0.55781	-1.29918	0.214984	0.132857	-0.432805	2.33187e+06	-2.02599e+06	-5.79556e+06	
31935	1.45809	0.55781	-1.29918	0.216869	0.135026	-0.438195	2.33187e+06	-2.02599e+06	-5.79556e+06	
31965	1.45809	0.55781	-1.29918	0.218692	0.137125	-0.443411	2.33187e+06	-2.02599e+06	-5.79556e+06	
31995	1.45809	0.55781	-1.29918	0.220515	0.139223	-0.448627	2.33187e+06	-2.02599e+06	-5.79556e+06	
32024	1.45809	0.55781	-1.29918	0.222278	0.141252	-0.453669	2.33187e+06	-2.02599e+06	-5.79556e+06	
32055	1.45809	0.55781	-1.29918	0.224162	0.143421	-0.459059	2.33187e+06	-2.02599e+06	-5.79556e+06	
32085	1.45809	0.55781	-1.29918	0.225986	0.145519	-0.464275	2.33187e+06	-2.02599e+06	-5.79556e+06	
32114	1.45809	0.55781	-1.29918	0.227748	0.147548	-0.469317	2.33187e+06	-2.02599e+06	-5.79556e+06	
32144	1.45809	0.55781	-1.29918	0.229572	0.149647	-0.474533	2.33187e+06	-2.02599e+06	-5.79556e+06	
32174	1.45809	0.55781	-1.29918	0.231395	0.151746	-0.479749	2.33187e+06	-2.02599e+06	-5.79556e+06	
32205	1.45809	0.55781	-1.29918	0.233279	0.153914	-0.485139	2.33187e+06	-2.02599e+06	-5.79556e+06	
32235	1.45809	0.55781	-1.29918	0.235102	0.156013	-0.490355	2.33187e+06	-2.02599e+06	-5.79556e+06	
32264	1.45809	0.55781	-1.29918	0.236865	0.158042	-0.495397	2.33187e+06	-2.02599e+06	-5.79556e+06	
32294	1.45809	0.55781	-1.29918	0.238688	0.16014	-0.500613	2.33187e+06	-2.02599e+06	-5.79556e+06	
32324	1.45809	0.55781	-1.29918	0.240512	0.162239	-0.505829	2.33187e+06	-2.02599e+06	-5.79556e+06	
32354	1.45809	0.55781	-1.29918	0.242335	0.164338	-0.511045	2.33187e+06	-2.02599e+06	-5.79556e+06	
32384	1.45809	0.55781	-1.29918	0.244159	0.166436	-0.516261	2.33187e+06	-2.02599e+06	-5.79556e+06	
32414	1.45809	0.55781	-1.29918	0.245982	0.168535	-0.521477	2.33187e+06	-2.02599e+06	-5.79556e+06	
32445	1.45809	0.55781	-1.29918	0.247866	0.170704	-0.526867	2.33187e+06	-2.02599e+06	-5.79556e+06	
32475	1.45809	0.55781	-1.29918	0.24969	0.172802	-0.532083	2.33187e+06	-2.02599e+06	-5.79556e+06	
32505	1.45809	0.55781	-1.29918	0.251513	0.174901	-0.537299	2.33187e+06	-2.02599e+06	-5.79556e+06	
32535	1.45809	0.55781	-1.29918	0.253336	0.177	-0.542515	2.33187e+06	-2.02599e+06	-5.79556e+06	
32565	1.45809	0.55781	-1.29918	0.25516	0.179098	-0.547731	2.33187e+06	-2.02599e+06	-5.79556e+06	
32595	1.45809	0.55781	-1.29918	0.256983	0.181197	-0.552947	2.33187e+06	-2.02599e+06	-5.79556e+06	
32625	1.45809	0.55781	-1.29918	0.258806	0.183296	-0.558163	2.33187e+06	-2.02599e+06	-5.79556e+06	
32654	1.45809	0.55781	-1.29918	0.260569	0.185324	-0.563205	2.33187e+06	-2.02599e+06	-5.79556e+06	
32685	1.45809	0.55781	-1.29918	0.262392	0.187423	-0.568421	2.33187e+06	-2.02599e+06	-5.79556e+06	
32715	1.45809	0.55781	-1.29918	0.264277	0.189592	-0.573811	2.33187e+06	-2.02599e+06	-5.79556e+06	
32745	1.45809	0.55781	-1.29918	0.2661	0.191691	-0.579027	2.33187e+06	-2.02599e+06	-5.79556e+06	
32775	1.45809	0.55781	-1.29918	0.267923	0.193789	-0.584243	2.33187e+06	-2.02599e+06	-5.79556e+06	
32805	1.45809	0.55781	-1.29918	0.269747	0.195888	-0.589459	2.33187e+06	-2.02599e+06	-5.79556e+06	
32834	1.45809	0.55781	-1.29918	0.271509	0.197917	-0.594501	2.33187e+06	-2.02599e+06	-5.79556e+06	
32865	1.45809	0.55781	-1.29918	0.273333	0.200015	-0.599717	2.33187e+06	-2.02599e+06	-5.79556e+06	
32894	1.45809	0.55781	-1.29918	0.275156	0.202114	-0.604933	2.33187e+06	-2.02599e+06	-5.79556e+06	
32924	1.45809	0.55781	-1.29918	0.27698	0.204213	-0.610149	2.33187e+06	-2.02599e+06	-5.79556e+06	
32955	1.45809	0.55781	-1.29918	0.278803	0.206311	-0.615365	2.33187e+06	-2.02599e+06	-5.79556e+06	
32985	1.45809	0.55781	-1.29918	0.280687	0.20848	-0.620755	2.33187e+06	-2.02599e+06	-5.79556e+06	
33014	1.45809	0.55781	-1.29918	0.28245	0.210509	-0.625797	2.33187e+06	-2.02599e+06	-5.79556e+06	
33044	1.45809	0.55781	-1.29918	0.284273	0.212607	-0.631013	2.33187e+06	-2.02599e+06	-5.79556e+06	
33075	1.45809	0.55781	-1.29918	0.286157	0.214776	-0.636403	2.33187e+06	-2.02599e+06	-5.79556e+06	
33105	1.45809	0.55781	-1.29918	0.287981	0.216875	-0.641619	2.33187e+06	-2.02599e+06	-5.79556e+06	
33135	1.45809	0.55781	-1.29918	0.289804	0.218973	-0.646835	2.33187e+06	-2.02599e+06	-5.79556e+06	
33164	1.45809	0.55781	-1.29918	0.291567	0.221002	-0.651877	2.33187e+06	-2.02599e+06	-5.79556e+06	
33195	1.45809	0.55781	-1.29918	0.29339	0.223101	-0.657093	2.33187e+06	-2.02599e+06	-5.79556e+06	
33225	1.45809	0.55781	-1.29918	0.295274	0.225269	-0.662483	2.33187e+06	-2.02599e+06	-5.79556e+06	
33255	1.45809	0.55781	-1.29918	0.297098	0.227368	-0.667699	2.33187e+06	-2.02599e+06	-5.79556e+06	
33285	1.45809	0.55781	-1.29918	0.298921	0.229467	-0.672915	2.33187e+06	-2.02599e+06	-5.79556e+06	
33314	1.45809	0.55781	-1.29918	0.300684	0.231496	-0.677957	2.33187e+06	-2.02599e+06	-5.79556e+06	
33345	1.45809	0.55781	-1.29918	0.302568	0.233664	-0.683347	2.33187e+06	-2.02599e+06	-5.79556e+06	
33375	1.45809	0.55781	-1.29918	0.304391	0.235763	-0.688563	2.33187e+06	-2.02599e+06	-5.79556e+06	
33405	1.45809	0.55781	-1.29918	0.306215	0.237862	-0.693779	2.33187e+06	-2.02599e+06	-5.79556e+06	
33435	1.45809	0.55781	-1.29918	0.308038	0.23996	-0.698995	2.33187e+06	-2.02599e+06	-5.79556e+06	
33465	1.45809	0.55781	-1.29918	0.309861	0.242059	-0.704211	2.33187e+06	-2.02599e+06	-5.79556e+06	
33495	1.45809	0.55781	-1.29918	0.311685	0.244158	-0.709427	2.33187e+06	-2.02599e+06	-5.79556e+06	
33524	1.45809	0.55781	-1.29918	0.313447	0.246186	-0.714469	2.33187e+06	-2.02599e+06	-5.79556e+06	
33944	1.72787	0.47037	-1.36705	-0.02085	0.0379631	7.49217e-11	-0.58537	0.774409	0.499478	
35354	1.02489	0.751592	-1.41105	0.514947	0.289876	4.50106e-11	-0.657176	1.02637	0.250059	
35415	0.947981	0.78065	-1.42658	0.528559	0.323687	4.05016e-11	-0.569428	0.990253	0.337513	
35714	0.678658	0.897744	-1.46507	0.602071	0.294614	1.23477e-10	-0.540909	0.929507	0.41159	
36074	0.198715	1.07185	-1.50564	0.529595	0.263189	5.82607e-11	-0.54447	0.8436	0.194202	
36105	0.198715	1.07185	-1.50564	0.494437	0.229582	7.73895e-12	-0.5719	0.843773	0.128983	
36194	0.0995869	1.11551	-1.51595	0.485221	0.222726	1.13314e-10	-0.507172	0.890089	0.209841	
36345	-0.0211939	1.17663	-1.54903	0.380383	0.155648	2.32329e-11	-0.548343	0.768708	0.258143	
36494	-0.247916	1.25537	-1.58982	0.394322	0.0684661	1.59986e-10	-0.443591	0.697856	0.533287	
36525	-0.247916	1.25537	-1.58982	0.352465	0.077443	1.2008e-10	-0.426884	0.798123	0.500333	
36674	-0.355958	1.26673	-1.60391	0.346557	0.00823962	6.82123e-11	-0.463877	0.661608	0.454748	
