MS	x	y	z	vx	vy	vz	ax	ay	az	
93541	1.71931	0.0794926	0.488365	2.50836e-09	-1.11253e-08	2.97587e-11	-0.279346	0.762415	0.330652	
93571	1.71931	0.0794926	0.488365	2.4117e-09	-1.08046e-08	3.42509e-11	-0.277288	0.741083	0.285424	
93691	1.71917	0.0788564	0.488069	2.11038e-09	-9.59207e-09	4.16733e-11	-0.277806	0.711829	0.277822	
93991	1.71982	0.0789932	0.489967	1.46593e-09	-7.1721e-09	7.31278e-11	-0.278525	0.764862	0.304699	
95041	1.72027	0.0794308	0.489796	4.39977e-10	-2.52991e-09	5.74824e-11	-0.277974	0.753866	0.319347	
95461	1.72007	0.0795972	0.490113	2.8614e-10	-1.66051e-09	2.84183e-11	-0.27376	0.76417	0.236819	
96421	1.71982	0.0804572	0.489788	-8.1647e-11	-7.08552e-10	7.06435e-11	-0.279028	0.755641	0.235478	
96901	1.72075	0.0808309	0.493081	-1.2934e-11	-4.26559e-10	4.57602e-11	-0.282095	0.680855	0.305068	
97681	1.72155	0.0796538	0.492262	0.161288	-0.0361567	-5.55841e-11	-0.177107	-0.0126573	-0.926402	
97951	1.7295	0.0569355	0.475219	0.233149	0.0167916	-5.05613e-10	1.01276	-0.217562	-1.29644	
97981	1.7295	0.0569355	0.475219	0.222616	0.0206116	-6.45676e-11	0.552955	-0.359764	-1.07613	
98821	1.50327	0.170976	0.0183627	0.316435	0.059754	5.88143e-10	-1.56279	0.135385	1.78225	
99091	1.3632	0.186448	-0.0160435	0.310663	0.0273387	1.60032e-11	-1.79701	-0.292333	0.106688	
99151	1.32044	0.183968	-0.0164785	0.29256	0.0260926	-7.05758e-11	-1.82812	-0.279692	-0.470506	
99211	1.27771	0.183504	-0.0245591	0.27561	0.0251703	-1.07757e-10	-1.71027	-0.27435	-0.718382	
99331	1.23242	0.186646	-0.0377463	0.539655	0.0157806	-2.22763e-11	-1.20464	0.777921	-0.742544	
99361	1.23242	0.186646	-0.0377463	0.623351	0.0226751	-6.13813e-11	-1.13174	1.10119	-0.341007	
99481	1.06915	0.19041	-0.0909371	0.656527	0.0308999	1.2545e-10	-1.98553	2.58866	1.39389	
99691	0.888593	0.200398	-0.150382	0.461893	-0.0185652	3.77372e-10	-1.83745	1.82209	2.51582	
99841	0.818762	0.18384	-0.171159	0.404113	-0.0647212	1.57828e-10	-1.96266	0.940823	1.75365	
100201	0.650073	0.135196	-0.0687129	0.38625	-0.101653	2.35029e-10	-2.3593	1.25662	1.95857	
100711	0.482972	-0.00516248	0.0966402	-0.00482939	-0.0424653	2.34901e-10	-0.589336	1.26804	1.56601	
100771	0.489003	-0.00384541	0.11812	-0.0382182	-0.0476144	3.50905e-11	0.54995	0.251289	0.292421	
101130	0.448887	0.000245492	0.331308	-0.0095353	-0.0180696	-1.04866e-10	0.993152	0.260621	-0.291293	
101161	0.448887	0.000245492	0.331308	-0.00925446	-0.0237327	4.46238e-11	0.525199	0.172119	0.185933	
101431	0.477578	-0.00385574	0.401022	0.0619898	-0.0752736	4.65209e-11	1.68623	0.0363343	0.310139	
101761	0.475956	0.0073011	0.427253	-0.0016766	-0.0225789	1.85208e-10	0.570419	-0.318161	1.5434	
102541	0.488758	0.0215439	0.427529	-0.00076838	-0.0103002	1.91702e-10	0.642689	0.379841	1.27801	
103291	0.501074	0.0241834	0.432125	-0.000362293	-0.00485151	1.47762e-11	-0.27808	0.680197	0.24627	
103501	0.498577	0.0253314	0.430363	-0.000293519	-0.00393042	3.60529e-11	-0.274469	0.681044	0.300441	
103531	0.498577	0.0253314	0.430363	-0.000286255	-0.00383313	4.32251e-11	-0.276611	0.679286	0.240139	
103891	0.497972	0.0226437	0.430701	-0.000198538	-0.00265844	2.81144e-11	-0.276136	0.680578	0.312382	
103981	0.500872	0.0222841	0.432139	-0.000182322	-0.00244128	5.19984e-11	-0.277092	0.680895	0.247611	
104791	0.499776	0.0216325	0.428768	-8.09454e-05	-0.00108378	6.24643e-11	-0.276356	0.68049	0.347024	
105061	0.500888	0.0225176	0.427247	-6.1751e-05	-0.000826763	5.65401e-11	-0.334719	0.679478	0.314112	
105241	0.499483	0.0209859	0.429407	-5.15558e-05	-0.000690254	5.64737e-11	-0.273064	0.680929	0.313743	
105571	0.500103	0.0231656	0.430152	-3.70344e-05	-0.000495826	5.56391e-11	-0.276004	0.680739	0.309106	
105601	0.500103	0.0231656	0.430152	-3.59372e-05	-0.000481136	4.72568e-11	-0.27807	0.681282	0.315046	
105931	0.500671	0.0228271	0.430425	-2.58149e-05	-0.000345612	2.33029e-11	-0.277138	0.682063	0.388381	
107341	0.50206	0.022371	0.429614	-6.31205e-06	-8.45015e-05	4.76901e-11	-0.280305	0.680538	0.317934	
